,period,Unnamed: 0,day,Gas Volume (MMscf),flowrate,Gas Lift Inj Volume  (MMscf),Pressure Source _Tubing Pressure,Casing_Pressure_ksia,Tubing_Pressure_ksia,Active_Pressure_ksia,Line_Pressure_ksia,Calculated_Sandface_Pressure_ksia,water_thousand_bbl
EAGLE,EAGLE_205.0_1483.0,4676,1084.0,0.07194,146.67,0.374,1,0.7746959430000001,0.174695943,0.174695943,0.110203943,1.22727114964856,0.09083
EAGLE,EAGLE_205.0_1483.0,4677,1085.0,0.04597,133.32,0.371,1,0.7746959430000001,0.194695943,0.194695943,0.106797943,1.3693997358578198,0.118
EAGLE,EAGLE_205.0_1483.0,4678,1086.0,0.07465,135.83,0.376,1,0.7446959430000001,0.254695943,0.254695943,0.08646994300000001,1.5017206389747602,0.127
EAGLE,EAGLE_205.0_1483.0,4679,1087.0,0.07005,135.84,0.378,1,0.7346959430000001,0.244695943,0.244695943,0.08951594299999999,1.4531516461112202,0.117
EAGLE,EAGLE_205.0_1483.0,4680,1088.0,0.07278,128.34,0.378,1,0.7346959430000001,0.214695943,0.214695943,0.080161943,1.37074603425446,0.12
EAGLE,EAGLE_205.0_1483.0,4681,1089.0,0.06991,132.91,0.379,1,0.7446959430000001,0.234695943,0.234695943,0.11360894299999999,1.43897051893461,0.123
EAGLE,EAGLE_205.0_1483.0,4682,1090.0,0.05293,88.74,0.225,1,0.7446959430000001,0.214695943,0.214695943,0.11294194299999999,1.8634659586510098,0.06
EAGLE,EAGLE_205.0_1483.0,4683,1091.0,0.07263,148.33,0.373,1,0.7546959430000001,0.214695943,0.214695943,0.110286943,1.45141831640438,0.13408
EAGLE,EAGLE_205.0_1483.0,4684,1092.0,0.0731,143.33,0.404,1,0.7546959430000001,0.214695943,0.214695943,0.111205943,1.46159257358437,0.16
EAGLE,EAGLE_205.0_1483.0,4685,1093.0,0.07032,144.58,0.4,1,0.7546959430000001,0.214695943,0.214695943,0.111469943,1.48063625571992,0.16333
EAGLE,EAGLE_205.0_1483.0,4686,1094.0,0.04655,139.17,0.398,1,0.7546959430000001,0.214695943,0.214695943,0.084447943,1.4129481543259201,0.12658
EAGLE,EAGLE_205.0_1483.0,4687,1095.0,0.0642,105.42,0.363,1,0.7546959430000001,0.194695943,0.194695943,0.112262943,1.27708667793975,0.09742
EAGLE,EAGLE_205.0_1483.0,4688,1096.0,0.07066,149.16,0.369,1,0.7546959430000001,0.194695943,0.194695943,0.086020943,1.27485603670764,0.085
EAGLE,EAGLE_205.0_1483.0,4689,1097.0,0.0687,137.93,0.399,1,0.7546959430000001,0.174695943,0.174695943,0.122036943,1.14011245176675,0.076
EAGLE,EAGLE_205.0_1483.0,4690,1098.0,0.06867,105.82,0.398,1,0.7546959430000001,0.154695943,0.154695943,0.08899794300000001,1.1936362612462499,0.13483
EAGLE,EAGLE_205.0_1483.0,4691,1099.0,0.07388,132.5,0.404,1,0.7546959430000001,0.194695943,0.194695943,0.113150943,1.22583263166386,0.09583
EAGLE,EAGLE_205.0_1483.0,4692,1100.0,0.07644,167.5,0.406,1,0.7646959430000001,0.144695943,0.144695943,0.115339943,1.13554586132729,0.08832999999999999
EAGLE,EAGLE_205.0_1483.0,4693,1101.0,0.07235,133.76,0.403,1,0.7546959430000001,0.174695943,0.174695943,0.104692943,1.20850330893019,0.106
EAGLE,EAGLE_205.0_1483.0,4694,1102.0,0.07207,135.84,0.4,1,0.7446959430000001,0.174695943,0.174695943,0.072630943,1.20800740267142,0.103
EAGLE,EAGLE_205.0_1483.0,4695,1103.0,0.06751,109.99,0.33,1,0.7546959430000001,0.164695943,0.164695943,0.076846943,1.21920862752473,0.07
EAGLE,EAGLE_205.0_1483.0,4696,1104.0,0.04052,40.84,0.151,1,0.7446959430000001,0.194695943,0.194695943,0.080514943,2.0731701578728297,0.038
EAGLE,EAGLE_205.0_1483.0,4697,1105.0,0.07987,141.66,0.444,1,0.7346959430000001,0.214695943,0.214695943,0.091958943,1.24370544542173,0.097
EAGLE,EAGLE_205.0_1483.0,4698,1106.0,0.07391,185.42,0.444,1,0.7146959430000001,0.254695943,0.254695943,0.09975394300000001,1.44441477825442,0.107
EAGLE,EAGLE_205.0_1483.0,4699,1107.0,0.05541,47.5,0.25,1,0.704695943,0.244695943,0.244695943,0.104016943,1.93179305332628,0.08758
EAGLE,EAGLE_205.0_1483.0,4700,1108.0,0.03587,118.33,0.272,1,0.7246959430000001,0.234695943,0.234695943,0.070094943,1.7262313901724302,0.06842000000000001
EAGLE,EAGLE_205.0_1483.0,4701,1109.0,0.0,0.0,0.352,1,0.014695943,0.014695943,0.014695943,0.073466943,0.0492831943886308,0.0
EAGLE,EAGLE_205.0_1483.0,4702,1110.0,0.06137,142.91,0.342,1,0.704695943,0.254695943,0.254695943,0.07028794299999999,1.47027207291328,0.08175
EAGLE,EAGLE_205.0_1483.0,4703,1111.0,0.06476,160.0,0.342,1,0.704695943,0.214695943,0.214695943,0.076032943,1.3870771388863399,0.08217
EAGLE,EAGLE_205.0_1483.0,4704,1112.0,0.06301,96.25,0.343,1,0.694695943,0.174695943,0.174695943,0.102541943,1.2591616124284202,0.0915
EAGLE,EAGLE_205.0_1483.0,4705,1113.0,0.06348,117.92,0.342,1,0.694695943,0.134695943,0.134695943,0.064583943,1.13341159268872,0.09342
EAGLE,EAGLE_205.0_1483.0,4706,1114.0,0.06601,140.42,0.341,1,0.694695943,0.134695943,0.134695943,0.125789943,1.1123273375276301,0.07408
EAGLE,EAGLE_205.0_1483.0,4707,1115.0,0.06174,129.16,0.34,1,0.694695943,0.154695943,0.154695943,0.116665943,1.22046552784201,0.097
EAGLE,EAGLE_205.0_1483.0,4708,1116.0,0.07345,126.67,0.358,1,0.694695943,0.144695943,0.144695943,0.08097994300000001,1.120914224997,0.088
EAGLE,EAGLE_205.0_1483.0,4709,1117.0,0.07509,142.26,0.393,1,0.694695943,0.144695943,0.144695943,0.077644943,1.12417629187395,0.095
EAGLE,EAGLE_205.0_1483.0,4710,1118.0,0.07481,137.92,0.392,1,0.7146959430000001,0.144695943,0.144695943,0.080759943,1.11226739726432,0.093
EAGLE,EAGLE_205.0_1483.0,4711,1119.0,0.07213,126.26,0.389,1,0.7146959430000001,0.154695943,0.154695943,0.118339943,1.1062947247315602,0.087
EAGLE,EAGLE_205.0_1483.0,4712,1120.0,0.07248,137.07,0.398,1,0.7146959430000001,0.154695943,0.154695943,0.116826943,1.11044168195007,0.085
EAGLE,EAGLE_205.0_1483.0,4713,1121.0,0.04741,128.75,0.402,1,0.7146959430000001,0.174695943,0.174695943,0.099032943,1.14772843982469,0.075
EAGLE,EAGLE_205.0_1483.0,4714,1122.0,0.04204,29.58,0.078,1,0.7146959430000001,0.154695943,0.154695943,0.080170943,1.93196585985948,0.01
EAGLE,EAGLE_205.0_1483.0,4715,1123.0,0.03818,87.08,0.163,1,0.704695943,0.124695943,0.124695943,0.102431943,1.87152595417471,0.032
EAGLE,EAGLE_205.0_1483.0,4716,1124.0,0.06679,141.25,0.355,1,0.704695943,0.134695943,0.134695943,0.116371943,1.2111222100869399,0.11608
EAGLE,EAGLE_205.0_1483.0,4717,1125.0,0.07655,162.5,0.358,1,0.704695943,0.134695943,0.134695943,0.116331943,1.10914307316145,0.07092
EAGLE,EAGLE_205.0_1483.0,4718,1126.0,0.07447,142.92,0.358,1,0.704695943,0.134695943,0.134695943,0.118981943,1.0904493852835302,0.077
EAGLE,EAGLE_205.0_1483.0,4719,1127.0,0.03388,136.25,0.359,1,0.694695943,0.154695943,0.154695943,0.12176894299999999,1.20477341998557,0.082
EAGLE,EAGLE_205.0_1483.0,4720,1128.0,0.07608,137.09,0.357,1,0.694695943,0.154695943,0.154695943,0.100838943,1.1419363887145801,0.08
EAGLE,EAGLE_205.0_1483.0,4721,1129.0,0.07727,137.08,0.357,1,0.694695943,0.154695943,0.154695943,0.076646943,1.1577538632995399,0.086
EAGLE,EAGLE_205.0_1483.0,4722,1130.0,0.04555,127.49,0.359,1,0.694695943,0.154695943,0.154695943,0.117373943,1.16703094680816,0.076
EAGLE,EAGLE_205.0_1483.0,4723,1131.0,0.05117,126.25,0.365,1,0.694695943,0.174695943,0.174695943,0.120998943,1.20751330421589,0.077
EAGLE,EAGLE_205.0_1483.0,4724,1132.0,0.0725,114.58,0.375,1,0.694695943,0.154695943,0.154695943,0.109055943,1.12208937722876,0.0925
EAGLE,EAGLE_205.0_1483.0,4725,1133.0,0.07398,133.75,0.375,1,0.694695943,0.134695943,0.134695943,0.080012943,1.03904776226313,0.07192
EAGLE,EAGLE_205.0_1483.0,4726,1134.0,0.07606,121.66,0.374,1,0.694695943,0.134695943,0.134695943,0.117894943,1.03341071974714,0.07625
EAGLE,EAGLE_205.0_1483.0,4727,1135.0,0.07101,119.58,0.374,1,0.694695943,0.134695943,0.134695943,0.109945943,1.03252321932064,0.07332999999999999
EAGLE,EAGLE_205.0_1483.0,4728,1136.0,0.08295,127.09,0.374,1,0.694695943,0.214695943,0.214695943,0.11931394299999999,1.2540189575292,0.07708
EAGLE,EAGLE_205.0_1483.0,4729,1137.0,0.07487,125.41,0.374,1,0.694695943,0.134695943,0.134695943,0.079412943,1.0309706742461402,0.07275
EAGLE,EAGLE_205.0_1483.0,4730,1138.0,0.07543,100.01,0.324,1,0.684695943,0.144695943,0.144695943,0.073228943,1.2182711099002599,0.12075
EAGLE,EAGLE_205.0_1483.0,4731,1139.0,0.08325,126.67,0.368,1,0.684695943,0.144695943,0.144695943,0.119461943,1.02055793854243,0.05008
EAGLE,EAGLE_205.0_1483.0,4732,1140.0,0.05338,95.4,0.164,1,0.694695943,0.6146959430000001,0.6146959430000001,0.11290494300000001,2.9799695687449197,0.04958
EAGLE,EAGLE_205.0_1483.0,4733,1141.0,0.06866,80.01,0.216,1,0.7146959430000001,0.154695943,0.154695943,0.09708494299999999,1.58631765102756,0.00958
EAGLE,EAGLE_205.0_1483.0,4734,1142.0,0.06808,142.08,0.369,1,0.694695943,0.174695943,0.174695943,0.117349943,1.22831099087561,0.09033
EAGLE,EAGLE_205.0_1483.0,4735,1143.0,0.07945,138.33,0.368,1,0.694695943,0.174695943,0.174695943,0.088740943,1.20172206928879,0.08792
EAGLE,EAGLE_205.0_1483.0,4736,1144.0,0.08182,152.93,0.375,1,0.794695943,0.134695943,0.134695943,0.087989943,1.11237734239362,0.08825
EAGLE,EAGLE_205.0_1483.0,4737,1145.0,0.08441,164.58,0.374,1,0.014695943,0.014695943,0.014695943,0.10892294300000001,0.779592262992348,0.08925
EAGLE,EAGLE_205.0_1483.0,4738,1146.0,0.11694,152.5,0.375,1,0.679695943,0.134695943,0.134695943,0.11118294299999999,1.07183204957512,0.08667
EAGLE,EAGLE_205.0_1483.0,4739,1147.0,0.10639,151.66,0.372,1,0.664695943,0.114695943,0.114695943,0.112556943,1.01816294323373,0.0825
EAGLE,EAGLE_205.0_1483.0,4740,1148.0,0.08643,144.17,0.371,1,0.664695943,0.094695943,0.094695943,0.108208943,0.936826883377861,0.07083
EAGLE,EAGLE_205.0_1483.0,4741,1149.0,0.08177,138.33,0.373,1,0.659695943,0.094695943,0.094695943,0.101525943,0.9544180196268539,0.08042
EAGLE,EAGLE_205.0_1483.0,4742,1150.0,0.07776,138.33,0.371,1,0.664695943,0.094695943,0.094695943,0.108860943,0.988864993201839,0.091
EAGLE,EAGLE_205.0_1483.0,4743,1151.0,0.07553,117.5,0.371,1,0.674695943,0.114695943,0.114695943,0.105671943,1.00006019802242,0.08717
EAGLE,EAGLE_205.0_1483.0,4744,1152.0,0.07225,106.67,0.367,1,0.670695943,0.104695943,0.104695943,0.106096943,0.980694840743927,0.09383
EAGLE,EAGLE_205.0_1483.0,4745,1153.0,0.07212,158.34,0.377,1,0.672695943,0.104695943,0.104695943,0.106527943,0.871400984440362,0.025
EAGLE,EAGLE_205.0_1483.0,4746,1154.0,0.07579,149.58,0.374,1,0.671695943,0.094695943,0.094695943,0.089834943,0.956951528444089,0.072
EAGLE,EAGLE_205.0_1483.0,4747,1155.0,0.07473,127.08,0.372,1,0.665695943,0.094695943,0.094695943,0.09742694299999999,0.948306438292145,0.083
EAGLE,EAGLE_205.0_1483.0,4748,1156.0,0.06901,142.08,0.369,1,0.664695943,0.104695943,0.104695943,0.10849494300000001,0.983246223240443,0.072
EAGLE,EAGLE_205.0_1483.0,4749,1157.0,0.06609,134.16,0.351,1,0.671695943,0.084695943,0.084695943,0.097530943,0.927312311588172,0.07
EAGLE,EAGLE_205.0_1483.0,4750,1158.0,0.06053,101.67,0.326,1,0.671695943,0.094695943,0.094695943,0.112409943,0.984255356238707,0.062
EAGLE,EAGLE_205.0_1483.0,4751,1159.0,0.05635,112.91,0.339,1,0.689695943,0.094695943,0.094695943,0.08519694300000001,0.9651183927227891,0.065
EAGLE,EAGLE_205.0_1483.0,4752,1160.0,0.07729,126.25,0.365,1,0.699695943,0.104695943,0.104695943,0.10461094300000001,0.9416499569904591,0.068
EAGLE,EAGLE_205.0_1483.0,4753,1161.0,0.07472,122.09,0.392,1,0.680695943,0.094695943,0.094695943,0.107218943,0.9383630495734521,0.09
EAGLE,EAGLE_205.0_1483.0,4754,1162.0,0.08539,182.5,0.418,1,0.694695943,0.114695943,0.114695943,0.107218943,1.08894365911608,0.101
EAGLE,EAGLE_205.0_1483.0,4755,1163.0,0.08721,62.08,0.419,1,0.699695943,0.094695943,0.094695943,0.100449943,0.854361900590666,0.06217
